business,lat,lon,state,pcode,label
1lK6yc87bmNEjGhvQ8DEbg ,35.1491161,-80.8301458, NC ,28211,0
dPcrrINXaDFtfQD43-hVig ,35.4430876,-80.8601267, NC ,28078,1
Wh6ENiIwOcKp2MAmO1VkYw ,35.0952753,-80.7791381, NC ,28277,0
A9NCnsENkLOXPGg8GGTcjQ ,35.1827789,-80.876587, NC ,28209,0
uHlbMmPXwDA81CnyvsrFgA ,35.175375,-80.849867, NC ,28209,0
7b_Fb5gSDwb605hHHmAcoA ,35.061526,-80.7725619, NC ,28277,0
nxlKAOnNJzyPOjFCPX2_Bw ,35.038718,-80.793308, NC ,28277,0
1D2uwDs3xKKUdfECxzq8nw ,35.261612,-81.1421688, NC ,28054,3
#NAME?,35.1820723,-80.7853694, NC ,28211,0
KEt6u-iqpCVcmH-vkpKgLg ,35.1348212,-80.9404234, NC ,28273,0
_6gQzXkF9aGAAsXLvz-u0w ,35.1167587,-80.9595312, NC ,28273,0
_hiUiAXU-GVHUuIP_yqGxg ,35.46507,-80.593739, NC ,28083,6
hlIisUz4TRlpIOWNgvJqwA ,35.2279675,-80.8412983, NC ,28202,0
lxpGgLcJAGAlbaC1PnJ0xQ ,35.0857058,-80.8789517, NC ,28134,0
rO-kxqN6nVv5cs6HvN4IyQ ,35.1513663,-80.8362333, NC ,28210,0
etCsIIXyx7Beqnzi69qxDA ,35.0276412,-80.9683241, SC ,29708,0
#NAME?,35.333478,-80.796171, NC ,28269,0
EccD8XU88NWOXy3Ng6Vaww ,35.1160048,-80.7183273, NC ,28105,0
hggVnGwA5042-ABxqeJX-A ,35.1709488,-80.8483245, NC ,28209,0
kHHr8T5WIR4kOHeNDVGFzQ ,35.431876,-80.842979, NC ,28078,1
G1u5Smf_IWMb4oOjqUD2Tw ,35.1525015,-80.8414805, NC ,28209,0
nMvR4immSCcNv_lBxxOOfw ,35.266587,-80.807425, NC ,28269,0
4mW8EoHTMPMSBhfA8XzZxw ,35.153816,-80.8249249, NC ,28211,0
JM9GL7hbCqwsJdRGw-ef4g ,35.156307,-80.823686, NC ,28211,0
vC3PDd3hOKexxoBdHhdDvA ,35.4436457,-80.8583677, NC ,28078,1
MEn14fUaDrOujJ-t10jZhA ,35.096964,-80.778879, NC ,28277,0
gruMxeJ3jUjJRN6-HDmhRg ,35.1540742,-80.828877, NC ,28211,0
LGTdDbdD-rQYKbS61zQ4AA ,35.153939,-80.8317551, NC ,28211,0
frXPZBz0v0KW56eE17v4oQ ,35.4436419,-80.859056, NC ,28078,1
#NAME?,35.0960065,-80.7801381, NC ,28277,0
6pfHsQqixTLbbfMHnjQ73g ,35.0960065,-80.7801381, NC ,28277,0
Sn_8iHhrU5lOX6kHkQYQdg ,35.06608235,-80.77261049, NC ,28277,0
lqmjw7U8i0zI_gBRITLHUA ,35.08894,-80.860559, NC ,28210,0
jPFCPMHN3pFe3rKZO8ojfg ,35.480218,-80.857844, NC ,28031,1
D1yZz9B7t2kEYb5F22hdyw ,35.4727001,-80.8955001, NC ,28031,1
2Q2uE1dwhqMFOE5CYfvMEQ ,35.086249,-80.847171, NC ,28226,0
ykJM7EuGziATZ5u2qIT08g ,35.220211,-80.855785, NC ,28203,0
22MYhTXwSXaS4rW2VOrR-w ,35.16847378,-80.87525749, NC ,28217,0
A1QdfeGiO-fyiIIed1bZ_w ,35.1717353,-80.8492716, NC ,28209,0
qa5m0hm-u1YLpvnGMCpAaw ,34.9373298,-80.7502537, NC ,28173,14
FrFkBFXZvB8vC0O5Wcv5Jw ,35.1784946,-80.9088133, NC ,28217,0
oXJstptbVkL5dZ5p4YYYaQ ,35.075757,-80.9363545, SC ,29715,0
dDysY35Ay8aacDjNt0p4Fg ,35.2270869,-80.8431267, NC , ,0
gTn_YaXUYEC5py8ESrX5Wg ,35.2270869,-80.8431267, NC , ,0
FoJRtc3PDpbKsy_C5fk88Q ,35.312144,-80.745093, NC ,28262,0
FXVlOog7GLeagaBggnKvOw ,35.172913,-80.709081, NC ,28227,0
n-1-VDiJJ_AXTNu-WGvdag ,34.9297929,-80.745816, NC ,28173,14
aXAqPM6SlA2_asaMcCONhg ,35.4910855,-80.8576628, NC ,28031,1
Opk-rkt0ryMdzwobrHkVxA ,35.114855,-80.72251, NC ,28105,0
YCVAc-MG8--2An9erAo7NQ ,35.124919,-80.707317, NC ,28105,0
hzXKw7yGLa7CAWqkegTqMQ ,35.1712736,-80.8505174, NC ,28209,0
3pCTA4QiDKMae4ZKxwfDlw ,35.447789,-80.8654984, NC ,28078,1
3X7wJENkbXBZJmD3HRIdXg ,35.405168,-80.840944, NC ,28078,1
Db-oEwCyOhofNnzAvqU3IQ ,35.4045539,-80.8541329, NC ,28078,1
D1gTXB8-AsN2YagiApJP_g ,35.06221771,-80.77334595, NC ,28277,0
W5Focwh90z__NYVjmgkZdg ,35.152545,-80.792831, NC ,28226,0
ICUCAzUZFiWkYs7iCtNCQg ,35.210756,-80.855838, NC ,28203,0
ucVpPDCyHIS2-Ou5RqvbRA ,35.2445619,-81.0374471, NC ,28012,3
a4CoFHrBPvnmSN_hYt74VQ ,35.352068,-80.848483, NC ,28078,0
y8V7pqwWz26JmxgHhD1bUQ ,35.0129002,-80.9489269, SC ,29715,0
bXC3azS7cKETL6vx_GCxog ,35.311624,-80.7510889, NC ,28262,0
EEo2K-iYl2ZkUlRKyJ_LuA ,35.156338,-80.831878, NC ,28211,0
BvYU3jvGd0TJ7IyZdfiN2Q ,35.156338,-80.831878, NC ,28211,0
Qi8CBfSrNGWg8P7d43h6mQ ,35.4740176,-80.8911089, NC ,28031,1
Wbxyj-CoBXXvqQ0lpcDXGQ ,35.0872268,-80.8495918, NC ,28226,0
7Zxvy9myW4x9wo2WerCo-Q ,35.0867426,-80.6962257, NC ,28104,0
fYTfTGqseS7rJk9AMt2zvw ,35.064082,-80.7706819, NC ,28277,0
F1tOtPzcsQk8PqNOatVsCg ,35.0952753,-80.7791381, NC ,28277,0
GnbdhFyfTZBRda6_LS_hww ,35.2553417,-81.0375889, NC ,28012,3
DAGJh-2ji8QkfvUAY77hpw ,35.24014983,-81.03765893, NC ,28012,3
MNkT4XwIrAEB4qcJd_VrlQ ,35.187315,-80.75685, NC ,28212,0
VN_RXKFG-R6DPcrOqdTEog ,35.212218,-80.860532, NC ,28203,0
if73TACxxM3U-FfG-l8ywg ,35.1644869,-80.8504161, NC ,28209,0
zLBsKO17IVV2g1-XlXWJ1Q ,35.258699,-81.0778938, NC ,28101,3
a2aIe4d-d7wUtkWsnIiEVQ ,35.3171352,-80.7402151, NC ,28262,0
vmIF48wKEKk2X6Lj_TFFTw ,35.0867426,-80.6962257, NC ,28104,0
Y7lpoA_lJ1rx3NNqHMgGwA ,35.1716684,-80.8492639, NC ,28209,0
m2ZvlibFIXL7FfH2lffOKw ,35.089419,-80.920421, SC ,29715,0
24uvcUuglz45htsbE872FQ ,35.00688634,-80.93994888, SC ,29715,0
1UPbt3BRYU8FmvtEBTXJZQ ,35.2025331,-80.8660185, NC ,28203,0
oAyErEq4fHW2nYJ9F0YS2g ,35.219925,-80.852368, NC ,28203,0
6_i7-bI8XPnaVJvgYBtS8w ,35.082338,-80.88227, NC ,28134,0
oMZxCtEcgT5RWg8g5bilxA ,35.303485,-80.752121, NC ,28262,0
jBdvQtSzYXTm4myyeBfx0g ,35.297603,-81.0161715, NC ,28204,3
dlNvGczOrYuaH-LWxaSaTw ,35.300651,-80.802205, NC ,28262,0
EhxcTLFy9-0ZBnna2Tw7fg ,35.145948,-80.826378, NC ,28210,0
lWDo5lDJNF9JABDSFHGk-A ,35.1471443,-80.8245487, NC ,28211,0
Ixp4JlKM1cuXloJ3xxYQDg ,35.1522311,-80.8318968, NC ,28211,0
gh0zYY9hrmJHWsHhyUILsw ,35.03884,-80.794704, NC ,28277,0
GUomtIpG42ojtrxYlbamtg ,35.1340055,-80.8754249, NC ,28273,0
gZ07ufIQwnFjXUP-FWDt4Q ,35.0611103,-80.817254, NC ,28277,0
xQYZIsg4_zA5Nz-x7AuhSw ,35.0581741,-80.8125517, NC ,28277,0
jWGksoUmkbwY4jJpNjNGOw ,35.200604,-80.873897, NC ,28217,0
u1EdUimhxn3Bqo-CxtPQMQ ,35.180858,-80.89263, NC ,28217,0
55ZfMCUpbJjkLvvmyOB_Ag ,35.2163999,-80.8547831, NC ,28203,0
XDQPwgfLjQrR-t6xf3QCtA ,35.2178527,-80.8565911, NC ,28203,0
DXCho3TSX6qKsRoEjGoGJg ,35.309226,-80.749288, NC ,28262,0
UpBJmecgtnW5gsui205heQ ,35.3084795,-80.7496177, NC ,28262,0
6vfdZMtcaJa__vcjU2v41Q ,35.0659312,-80.6399726, NC ,28079,0
DRgbr4bDT_OJT9-CLq-M4w ,35.286823,-80.780227, NC ,28262,0
vyexrAQSWvV_DyEBWrIBCg ,35.4749415,-80.8898551, NC ,28031,1
QUXSmYIDvpN7_E5BkrA0Mg ,35.233064,-80.851868, NC ,28202,0
KMHYSb1VLfUr6S3Hryp3Qw ,35.202495,-80.844567, NC ,28203,0
UW9TxzfXLbWJNoxEKEoR9A ,35.22730815,-80.84307499, NC ,28246,0
rBo_suDMdGmFQ0TtYg3b2Q ,35.2162959,-80.8549333, NC ,28203,0
O9uaQcFYNtdaEzwLIztwFA ,35.211226,-80.858755, NC ,28203,0
6vx7gzfBmKhe-5FIyy1mvw ,35.2123307,-80.8592705, NC ,28203,0
9KR010S2MquncfcaRj1pCQ ,35.20875519,-80.86157609, NC ,28203,0
vHfhCwUCuBq95vw3ZlaUcQ ,35.0868436,-80.8799377, NC ,28134,0
GyDwINCEICbxpvPMCAVrrw ,34.934893,-80.749975, NC ,28173,14
GwAHQJP5bqBxPVPCS211KA ,35.2953493,-80.7400475, NC ,28213,0
cOZvQTnC6xRWRHHdtXad1Q ,35.0760939,-80.6503258, NC ,28079,0
1yIBLWxEuzq140uA2aB2qg ,35.1474039,-80.8324604, NC ,28210,0
jkvKT1iAz9HswDXDe6ZEag ,35.152852,-80.840464, NC ,28210,0
JGVu9ZkLhC8snpQTw916lQ ,35.01636787,-80.9450759, SC ,29715,0
LmyxQC1Ji3WPZHqfvvQv-A ,35.373437,-80.725888, NC ,28027,8
pvNlEkUozt6B1BhGnsj77g ,35.310622,-80.749274, NC ,28262,0
RP3MFwBjZV7SLFKvh4Ipeg ,35.210968,-80.687592, NC ,28227,30
wrQgCUGVCE0ofvyF4wWn0g ,35.241118,-80.918564, NC ,28208,0
rmNI_2C1gchMQoqIpqLkGw ,35.09670692,-80.7822199, NC ,28226,0
TINqpvaOjgVHiu4wgWZOhw ,35.2911512,-81.0241729, NC ,28120,3
ZCXjNG1EBFiKKMtR9DOTGg ,35.303872,-80.749548, NC ,28262,0
AdtaU4YPa5ejSsepQHfkQA ,35.3045873,-80.7496477, NC ,28262,0
994mqHnrwQ2V-zrhkiJxEg ,35.1731413,-80.6582015, NC ,28227,10
btA8NopfIYf7MAJ-KwhI3A ,35.06805577,-80.67714682, NC ,28079,0
ySxzIcTscvvmDIh7LaSIVA ,35.03899122,-80.97888619, SC ,29708,0
j1xqz2w3wjVpvxYJi3t5IQ ,35.309226,-80.749288, NC ,28262,0
h9btSSqwYpLLNzSpw1LjlA ,35.296036,-80.7637759, NC ,28262,0
Z72kvXsHfQgJNIwsfSOrbQ ,35.3087682,-80.7506546, NC ,28262,0
CzUUmNWYINyh4y0_7_elpA ,35.147409,-80.745722, NC ,28270,0
ft9RczzYQGESSGdz1tAJaA ,35.146299,-80.826218, NC ,28210,0
OKlXchOaMlv5F6LEdaeiow ,35.26391759,-81.1817504, NC ,28052,3
Yo4mhKByMi_HZ730cTtoOQ ,35.1469298,-80.89607064, NC ,28217,0
inMRWxx835CHwtVnxJPlLg ,35.17448433,-80.80226138, NC ,28211,0
qs-o8DFpkPNoUSfy5IPIFg ,35.349709,-80.856455, NC ,28216,0
P4y1YvDp_Y1gCEnedEVxLg ,35.41165397,-80.58050439, NC ,28025,6
AnDhBd6fqeD1QRWhgDA83A ,35.326298,-80.648239, NC ,28075,7
CrPm7Rby304RmpFgmIBdUQ ,35.17108554,-80.8470091, NC ,28209,0
5GTs8lDThfC24lLjsAwukw ,35.0979258,-80.7807022, NC ,28277,0
l8WdId8Ya_wtV576khTfsA ,35.181658,-80.904886, NC ,28217,0
yXzkUTCLSNjhUygaT9SERg ,35.134336,-80.711146, NC ,28105,0
VkO8Ky0NTPr5XJzVvWLDYg ,35.1173661,-80.7025087, NC ,28105,0
rpUtjCZnfhgWrOznGjnyBw ,35.067394,-80.729343, NC ,28105,34
xSIkiqB2tuiyJwFmPyNR5Q ,35.06431964,-80.77111649, NC ,28277,0
LOHe--26gXwqoYnFCqoktA ,35.133611,-80.778675, NC ,28270,0
Jz9Nu7TW5l4OxkE1ezFQ9Q ,35.1593784,-80.8497437, NC ,28209,0
rjd3vE2jBEHPnaBwWfQEjw ,35.0580591,-80.8150992, NC ,28277,0
YkR0ATqHY0bt__7sVI6R2A ,35.337582,-80.757412, NC ,28262,0
qxGKJbYB-1m3fGwJ1uJ-Gw ,35.2157725,-80.8221338, NC ,28204,0
N2bgjl3Z3O-sztvnn3EaDw ,35.1364814,-80.7157327, NC ,28105,0
iavG0wVmbUa3XPmliCmzeQ ,35.1220038,-80.708153, NC ,28105,0
gWNjUEpEtw08RNOF-Fud4g ,35.065483,-80.678072, NC ,28079,0
#NAME?,35.2575436,-81.1136656, NC ,28054,3
KhJbZXkSs9VbY3dDmOlEqA ,35.226264,-80.848371, NC ,28202,0
sP1d3FcENHqoNbLAeiyYPw ,35.1526108,-80.8285434, NC ,28211,0
iGMmIHaS5EN_zrtIYG2tbA ,35.487751,-80.858642, NC ,28031,1
ZtQ4u53NHWTg-hQZhED88Q ,35.0898188,-80.8661885, NC ,28226,0
5Yb7uq3eYp2w57uFOYFHtQ ,35.08442,-80.884608, NC ,28134,0
Bm_t6Ka9niKJ-6_QTjkg1g ,35.22024918,-80.94733429, NC ,28208,0
rE7v_faHw6HLEgGL3YlAxw ,35.22049931,-80.94256741, NC ,28208,0
GyrfqeNBHj6a3anRBEvJKQ ,35.1879068,-80.8319153, NC ,28274,0
kRhjWeAPs-U5RmakIKz0Pg ,35.2099059,-80.859354, NC ,28203,0
KYWV0feKoUkYeXfEEjAElQ ,35.2161824,-80.85694, NC ,28203,0
38OrCpBBQG-dzhxfXrFQWQ ,35.1882386,-80.8749427, NC ,28209,0
uuvUD4w4t0kSMGe5DTNIMw ,35.062717,-80.812633, NC ,28277,0
2S6p5ICNswz_EdgcZk76qQ ,35.1708823,-80.8504919, NC ,28209,0
VIq149sa0WYSqcnmDPzNRg ,35.1638747,-80.738955, NC ,28227,0
Eyne3V-oaSF-whFKSReC2Q ,35.048491,-80.6462169, NC ,28110,26
wjOwf9KLKfo8pGdWXtfbaw ,35.44556968,-80.87787409, NC ,28078,1
#NAME?,35.1833976,-80.9034957, NC ,28217,0
4fFF8i_YsLFivSDcqMJDdg ,35.3009646,-80.7537396, NC ,28262,0
eGsKUwNePmHUM2CqGIuxUA ,35.13485871,-80.73681682, NC ,28270,0
9wNvIYUtUkB0B1LDyxapHg ,35.07835394,-80.65311031, NC ,28079,0
z0DImJOdVrSF8BmgmeMy5g ,35.084966,-80.660843, NC ,28079,0
QC1CKUF_Rbeo1-RckW1qbA ,34.92262303,-80.74374522, NC ,28173,14
zA2QpdjnJ-9t1JGbIwT4bg ,35.104202,-80.71128, NC ,28105,0
6cy9dc0ZJbFv_RR7XFPA4w ,35.116323,-80.722538, NC ,28105,0
a8JvojRzyXSWUAbibgOEQA ,35.103404,-80.6800872, NC ,28105,0
zki75FDORLkeFQvf2vmF8w ,35.152911,-80.832917, NC ,28211,0
mezvOoz4VcQXl9F7E2qigg ,35.052121,-80.770609, NC ,28277,0
zllWgXyzGWhTG00FK0IUtw ,35.2429243,-81.0368969, NC ,28012,3
0SbElPykzndWQufOPSPDsg ,35.131469,-80.780094, NC ,28226,0
Jp7DWno_5zAYtrpEkc0ylw ,35.0777216,-80.934358, SC ,29715,0
fPRsXnya5q7oAOhcJdq3Gw ,35.0847965,-80.8896343, NC ,28134,0
uEQ1-Y1D0N7fXo3VD-MGmQ ,35.206978,-80.866925, NC ,28203,0
tNPWi75s0o20rNERLg6R_Q ,35.303872,-80.749548, NC ,28262,0
niacDKknyO9ZSfRQDHX6ZA ,35.302143,-80.7477477, NC ,28262,0
pD-LfzoPZi2AwEF5V5RYBQ ,35.296575,-80.754111, NC ,28262,0
15KgSGyazYR960nTLs5wDQ ,35.316675,-80.740521, NC ,28262,0
efUILFPUuc3esYmECLevvA ,35.308038,-80.748947, NC ,28262,0
MGEU0jIh-b-cLZhXyCQr6w ,35.0789536,-80.6555407, NC ,28079,0
aZ9CR3gUyB_vEW97LwiQNQ ,35.443563,-80.857573, NC ,28078,1
goM5JiGB9XR51TYaIO7s0Q ,35.1747017,-80.8512434, NC ,28209,0
L6LbxymSr3RRG8W-tK8vUA ,35.060691,-80.8170899, NC ,28277,0
nRHXkV7maA8YGuIKP5GgQw ,35.049284,-80.80514, NC ,28277,0
drEybjNyjXIG-qvOisPEMA ,35.258676,-80.789827, NC ,28213,0
7os-CT7QI8P_sy1QKwhzjg ,35.336302,-80.961875, NC ,28214,5
_a81L-AXLZ1KkupuZb_8WQ ,35.138054,-80.737961, NC ,28270,0
kljTFMQVhPyzjS5khPyAyA ,35.1711347,-80.6620463, NC ,28227,10
cYia4UtyF3w6K_12Bcmihg ,35.206304,-80.862329, NC ,28203,0
UlYw27BpVYzlvTvufbnqmA ,35.2171189,-80.8523419, NC ,28203,0
APpvYUSfd9294aSs57jfOQ ,35.094862,-80.877106, NC ,28134,0
BEqQqnx_C_08Mm6McHF6SQ ,35.074492,-80.876731, NC ,28134,0
djfFq9WitGJLW7U8l6Ygjg ,35.3127426,-80.7432269, NC ,28262,0
S7fA-BQsqQk31ZqRN5of-w ,35.1536538,-80.8397897, NC ,28210,0
#NAME?,35.1953251,-80.8770286, NC ,28217,0
BAEgj-ldhM697DiWy2715A ,35.2214864,-80.8248301, NC ,28204,0
lv7lkd4seMWtfTZ8qJz9Tg ,35.0302663,-80.9131861, SC ,29715,56
w858p7axtAs7dMM7-YaTdA ,35.0616557,-80.9538929, SC ,29715,0
hDwlVqoOOFuWX6DG41QP5g ,35.2355418,-81.2210729, NC ,28052,24
OizzqU3hEB1o3XlM5lWbcg ,35.4503535,-80.88841524, NC ,28031,1
#NAME?,35.18808119,-80.87981965, NC ,28217,0
zrqeLHgpWke31dQZReit7w ,35.2019933,-80.84375, NC ,28203,0
Rw4qP9OYppI4FWHUTC5nnw ,35.15275765,-80.82852641, NC ,28211,0
MG07yEyXeZ1LNxXx_dNrXg ,35.176019,-80.876498, NC ,28217,0
zHRJRpR1VEdbt4K8jV8tKA ,35.4435643,-80.8943302, NC ,28078,1
pTjbtPv1CIoWmW2JGLCfFw ,35.083931,-80.877175, NC ,28134,0
YqjDX0TPge-EB73uzgyS3w ,35.17999215,-80.88416526, NC ,28217,0
yL4JzTgpzfkJecCq0PJ3hg ,35.104306,-80.877527, NC ,28273,0
7qhPK-ubBkYRv0Qs9sd4kw ,35.0880278,-80.859157, NC ,28226,0
IZCKIPq7UTHoDJLo7NwUJQ ,35.0923972,-80.8434198, NC ,28226,0
nICEDIVnk6OJZMaDr1Dz3A ,35.082645,-80.885621, NC ,28134,0
YSGTfw8_fFLZbsgxGvbbWA ,35.084753,-80.889511, NC ,28134,0
3bYHVaEMAS35PAinUdnDdw ,35.219378,-80.945041, NC ,28208,0
cRd0iKeCXmr3jH-xTu8GVA ,35.1062926,-80.879738, NC ,28263,0
V6MWAv-xv4dgSUrDU1qxaA ,35.059113,-80.8138, NC ,28277,0
45cj-VTtzkAs4Rnx-dSweg ,35.2195327,-80.8294807, NC ,28204,0
ISrkkXTCzBwnIokSNN0cyQ ,35.0603265,-80.9921999, SC ,29708,0
V_8bDSdgoi4pVW2sB66fuw ,35.0587523,-80.9914294, SC ,29708,0
Yt34rfIqXVsVrzMRJiQd0A ,35.0869866,-80.8717654, NC ,28134,0
yqfpedDJTc1QAJs_AzleFw ,35.078493,-80.8785894, NC ,28134,0
XMrLwzmEAsfNpbKRC7vUzQ ,35.3079026,-80.7558586, NC ,28262,0
0FLEhT8CFMndcgIHuAhPmQ ,35.22081,-80.8168684, NC ,28263,0
2R8gyJSYmLTu-UJgNfmpCA ,35.29441,-80.74247, NC ,28213,0
a1Yj6Nr-rQfLm0Ju311oTw ,35.1461351,-80.7444683, NC ,28270,0
5UK2UOq-P4T6XnDWUl41QA ,35.0850945,-80.6569044, NC ,28079,0
aAu_rCk13O357X7ZZuvuwQ ,35.2274632,-81.1992589, NC ,28052,24
3lgdf4x23yBwNvE12iwqOw ,34.9498238,-80.8471528, SC ,29715,0
dHNmMkXBGKjWpuncXwZOfg ,35.084549,-80.883889, NC ,28134,0
G1Btee9vTHMRuka3lcRRfw ,35.3070841,-80.7209367, NC ,28213,0
ZICX0zom1rky89kdOQ-U_g ,35.1481072,-80.8318174, NC ,28210,0
VEOO20NNfbieiqfpxc47JA ,35.16735985,-80.84923397, NC ,28209,0
z7313AU6jwVlqeKXwfKv8A ,35.2222178,-80.8541905, NC ,28203,0
o3FK92uByBosvy3T6UV14g ,35.21117756,-80.85860422, NC ,28203,0
vYCBkwsQrdpb-RbkjWqG-w ,35.160758,-80.876394, NC ,28217,0
bHYp8dES1Q4MODr0_3Lq2Q ,35.1737685,-80.8405391, NC ,28209,0
yucY-9YkHLpP_Ew1NlKj0Q ,35.0888206,-80.8960296, NC ,28134,0
BpW65jN4yscndnTsdyzoHQ ,35.199474,-80.879974, NC ,28217,0
tS86qUet350423gjxXMlxw ,35.2270869,-80.8431267, NC , ,0
EpraQbQkJIVqcfiiP3FQRA ,35.3086843,-80.7484324, NC ,28262,0
TM_FOMrwDbAABu9yw3PLFA ,35.17161385,-80.65951256, NC ,28227,10
fbj2B-QnEOBH0-EpeiL7Ow ,35.119724,-80.696932, NC ,28105,0
JQ753jv9FPvivLEQFShkrQ ,35.2024386,-80.8451195, NC ,28203,0
3g1ByGNO5WGSiJO58uTHfw ,35.2776156,-80.7659148, NC ,28213,0
6qJPWV34kpdC8TUWEZvWOQ ,34.92394857,-80.74964174, NC ,28173,14
7weMgwZer5V4xEbFK7kgqQ ,35.20696,-80.8607626, NC ,28203,0
-2pmn-oTJeybmDrL-ojwrw ,35.2270869,-80.8431267, NC , ,0
PRD-k4_317ofTh9TflO5dA ,35.34204528,-80.76822214, NC ,28269,0
UAsVGx0c9je5dcBdBDdSNA ,35.1709012,-80.6613429, NC ,28227,10
0SPPUasDHoQU-O9Wx1zUUw ,35.1500719,-80.836496, NC ,28210,0
khVYPaDoe-vDoNXq7xl76w ,35.00951615,-80.94257534, SC ,29715,0
B-GtKOG2x8NaIAwPl-sEmg ,35.13833584,-80.73901587, NC ,28270,0
PlsB30q5bR2raPMpuN1Wuw ,35.11312,-80.922262, NC ,28273,0
XL85WgQVLM-snYUg6KhNtA ,35.486963,-80.857925, NC ,28031,1
TCFdUPN3qX9doxduNGhWPw ,35.0882299,-80.8457038, NC ,28226,0
n3X3a2GxaAusGLtIMKLKHw ,35.145932,-80.817769, NC ,28226,0
VPqod6TW20VRw7n8zKtP5g ,35.0952753,-80.7791381, NC ,28277,0
I_2BEzQDEdohTWj03GY8kQ ,35.0971245,-80.780796, NC ,28277,0
CfeI-Qy1KzQV4vAdvLNY7g ,35.2342191,-80.8728654, NC ,28208,0
#NAME?,35.171698,-80.849907, NC ,28209,0
huw4yVWvZIHWGESkRip5wQ ,35.0215202,-80.9608212, SC ,29715,0
2Zjr-wXPQJfw1Ew_ez8i0Q ,35.038184,-80.97804, SC ,29708,0
dFuesggbkAFUUnKcihT3vA ,35.309098,-80.756007, NC ,28262,0
NgWA5MV5Ot6FXRRl0r2IDA ,35.468798,-80.914675, NC ,28031,63
HXqWwxHaRJjysQNldXZgqg ,35.015917,-80.8020471, NC ,28173,0
9M3nfP6R4hDU_bvQDbGCOw ,35.2422049,-80.9340475, NC ,28208,0
gkjs1qpyERMW5VyIsp-dUw ,35.242165,-80.888954, NC ,28208,0
N798R-DDflSyA5hJbe4l3A ,35.26417,-80.822372, NC ,28206,0
9X40BcUeNQtjn_SLFN0__g ,35.216093,-80.8220983, NC ,28204,0
JdQQDWyad0K_VKhiFbFhmw ,35.0622126,-80.7733527, NC ,28277,0
VraSwdw04w1LASF1xRBkdw ,35.06318808,-80.7736126, NC ,28277,0
_Bwk9Zl-xFHWA_7TOBWR-A ,35.0536869,-80.8468989, NC ,28277,0
kioat5SgOFyVLjmENWQfOg ,35.2637842,-81.1356072, NC ,28054,3
StCUM6isjcg6OngePAAn1w ,35.21700411,-80.85180363, NC ,28203,0
7LLU_dpe7iN97nJzYmTvjQ ,35.3070841,-80.7209367, NC ,28213,0
yqg_xBqK5zB0iSYVFDw1hw ,35.0474,-80.648068, NC ,28079,26
h6f3QbR0n0fpS2Tu9MJJTw ,35.08974428,-80.85820079, NC ,28226,0
Lj6Z23q1qpKhHWNEySk-3w ,35.0903974,-80.8592457, NC ,28226,0
7xkTdgsqxKxrHYtE8gSMuw ,35.0952753,-80.7791381, NC ,28277,0
u1pcCzxSSQCV0-9yP5PQcg ,35.2112525,-80.6890293, NC ,28227,30
_KYN4kKRhP0ZNYnXpaKlwA ,35.3352529,-80.7990185, NC ,28269,0
v1JE-5BBhBW4fDIWtv6m5A ,35.14392,-80.87589, NC ,28217,0
kCTA6XeITFE1-e_YkbFL2A ,35.271145,-80.842316, NC ,28206,0
RbMo9QIPDWP7nAAolS7IFA ,35.2120896,-80.8184179, NC ,28204,0
TLV-Q0yeFW0xrsJs8bDTOw ,35.1474255,-80.82931495, NC ,28211,0
BOlCnpC-fXqheQ76_nxw0w ,35.483286,-80.859682, NC ,28031,1
y4fPvYwIi_XmG9c5UfaBCw ,35.226129,-80.876557, NC ,28208,0
r0fcuyzTOf_Zc7eBGPE9hw ,35.23509,-80.832875, NC ,28206,0
2e3v6CzSm1H2Z6d5l4w3Vg ,35.167461,-80.849105, NC ,28209,0
1U85-wGmlG9iIXcVeNA2LQ ,35.06862,-80.842617, NC ,28277,0
epTVssDwtxw_fENx_IOpUA ,35.2991078,-81.1595214, NC ,28054,50
f-WuJzLy2yi7D95lPyrNCg ,35.0872406,-80.8863258, NC ,28134,0
HYQOIDYfO-nR-o6qY88jww ,35.092046,-80.88632, NC ,28134,0
DqSeeMvNJZrJfQoHqL0S9Q ,35.1753143,-80.875395, NC ,28217,0
NS8ECwXYwxy3WT2y2BYGBA ,35.371099,-80.7242634, NC ,28027,8
VEZnh1qOGs_NLaMOROaWyw ,35.296807,-80.755564, NC ,28262,0
12OrLfd1RvLWxBH0qSfruQ ,35.3001065,-80.7526901, NC ,28262,0
mSg1sVZhZgNeIwCg2w6BGg ,35.1446854,-80.7429191, NC ,28270,0
Ksl7PP_QVjf0sdBwbl5pnQ ,35.1324789,-80.58297, NC ,28079,64
UbAgd4yfkdI6RQ0tEGLiAw ,35.4944741,-80.8530909, NC ,28036,1
42QHnalI3wQ2rxzBWhk7uQ ,35.0779946,-80.6542177, NC ,28079,0
Xr33-xmuzXS_YOojBwYZZg ,35.01638631,-80.80220578, NC ,28173,0
1uxrOsxXbjbhmObGzgtKFQ ,35.3374163,-80.7570495, NC ,28262,0
rL3mTvsv0C_c8tkDzgSmHg ,35.164251,-80.881722, NC ,28217,0
Caei4U6ism5hcuu0piuo3Q ,35.0783825,-80.9342203, SC ,29715,0
CeZJ8zvk_hFFzIeeeMEgMw ,35.209084,-80.857952, NC ,28203,0
oJsferpcAp-6keSsV3MjBw ,35.209623,-80.8596834, NC ,28203,0
