business,lat,lon,state,pcode,label
GXiIAD86Xxi0KHccZ4-X6g ,35.447409,-80.891425, NC ,28031,1
8wu9H09ZNWGyb_PBW63yrA ,35.4818355,-80.8736363, NC ,28031,1
ChwJAokUc5B6N_ylr-hMig ,35.480913,-80.882426, NC ,28031,1
kSAt6IL-c66uOey6HIG0rw ,35.40287865,-80.83924564, NC ,28078,1
DXky_R3Zml7DTB6DxJxatw ,35.4425669,-80.864317, NC ,28078,1
1uGJoRQuIgOXX-dg5W4mkQ ,35.440108,-80.86732, NC ,28078,1
2kfXHEV-bx0nTp0MzLQgSA ,35.488724,-80.87493, NC ,28031,1
S6pZkoM41a2GWbaxR5bYHw ,35.481995,-80.884625, NC ,28031,1
i1OJEscuWrN3peAJWKBwuw ,35.408297,-80.860973, NC ,28078,1
IJ3WXS_y1tOEu5TlGpJ2wA ,35.4816252,-80.8856963, NC ,28031,1
wWL45jNTEO9pgqVGU8xvJg ,35.441876,-80.882878, NC ,28078,1
tkOsJmwvCMrEfSezgsFcjQ ,35.460836,-80.888981, NC ,28031,1
l1bRQosRdqGemBnuQB5F6A ,35.4794726,-80.8931981, NC ,28031,1
sAOgSr6suAE4axjIFSbtLQ ,35.48173486,-80.88251717, NC ,28031,1
ChBzt3etcnJLVqwAG7c3bA ,35.37085808,-80.83094325, NC ,28078,1
C3L86HZsRD9UcbYxQS3_kQ ,35.373655,-80.831909, NC ,28269,1
tXAw6-Rs_E-ylrQg8Xy_cw ,35.461742,-80.845793, NC ,28031,1
z79chiQq5PWApCURaJxA3w ,35.480714,-80.860512, NC ,28031,1
UkUZ1JGQTddp_qbrlLcqPQ ,35.492298,-80.856787, NC ,28031,1
v-X_ZPl5YtB475rRdZ-9AQ ,35.465994,-80.872191, NC ,28031,1
VdgBsz7Deaf1EP5ow5r1Qg ,35.460973,-80.888994, NC ,28031,1
8dcphCqI_-vV2uqUWLK9fA ,35.476565,-80.8922259, NC ,28031,1
QjF26Nll0Z0v7O01dB0yMA ,35.47878144,-80.89396605, NC ,28031,1
lb9RRdGtyXfrcZoTzxocmA ,35.425554,-80.919546, NC ,28078,1
nd1EvtWuxfPPK7Onof9ILA ,35.4113015,-80.8536611, NC ,28078,1
PMyBluYpTUxsS0s7MLgAQw ,35.445904,-80.88006, NC ,28078,1
VqP7oFawpkReMXOSf4ChZA ,35.4047998,-80.8407594, NC ,28078,1
Hylq9BHeZFn60sJFAPpfuQ ,35.4468105,-80.8786115, NC ,28078,1
gxBYzaHpOh-OHlEjQlBbRA ,35.4827,-80.8788, NC ,28031,1
2sO7BgN9UTqz4YI6lp97lg ,35.47909,-80.8938, NC ,28031,1
XTQWdGUh1Xtlk7e9kxBMwg ,35.474085,-80.891251, NC ,28031,1
bX4gfj2Kj22Lwm-nSsnnfg ,35.48758896,-80.87506217, NC ,28031,1
a4l5DquJhAPeEH0vpWoBWQ ,35.4761288,-80.8899692, NC ,28031,1
4m7aoo4-CWH08FMno5daow ,35.483618,-80.8677699, NC ,28031,1
PKPbRP_omcWmUE8vkFlKtQ ,35.399277,-80.864992, NC ,28078,1
NAkuhaIe02ucJ34_BNvXYw ,35.4437229,-80.8645502, NC ,28078,1
2w0g0M37BKNTIkj4n7nPbA ,35.4262919,-80.915832, NC ,28078,1
1Bqpuh3tDtvkNRJmv5Y3pQ ,35.410194,-80.8525217, NC ,28078,1
wjQtng3LswGiCBmAWVjLjQ ,35.448412,-80.881572, NC ,28078,1
2BzmHErUTVdaISvip7UV4A ,35.409121,-80.861908, NC ,28078,1
xcD56wYP1XDxvP6kn157yg ,35.444964,-80.886966, NC ,28078,1
NXp83YKDqSEHY4JyDvkQDg ,35.442891,-80.8574667, NC ,28078,1
DV0xGqpbAGyYvC-oHy6vhw ,35.385305,-80.8461817, NC ,28078,1
XK7_B2moEchOdg8UQQc6Bg ,35.446171,-80.87927699, NC ,28078,1
OMHk9L9xemEeE39xmk19Cw ,35.410798,-80.8614656, NC ,28078,1
TvxvsiidWhxS5Uhbp6830w ,35.444934,-80.878493, NC ,28078,1
5onric5Vkk9bkN0z7hmeFA ,35.41198296,-80.85471091, NC ,28078,1
g_KnOU04S0Vm2AEai_bA4Q ,35.41132701,-80.85580561, NC ,28078,1
orUB2tOqvyAQSQPnIZDlCA ,35.4818917,-80.8847452, NC ,28031,1
uFfgJadPzxaUNIuUC_zQuQ ,35.4618378,-80.8694714, NC ,28031,1
WnOVGJTu7RK0iWurrgiBNA ,35.44923007,-80.88970542, NC ,28031,1
#NAME?,35.445088,-80.8793759, NC ,28078,1
N-CLc7S3PH7yTPYAnkQV1A ,35.448134,-80.8649301, NC ,28078,1
VkGX_J7Aoo-0nPCIG5qaKQ ,35.40948558,-80.8531195, NC ,28078,1
cOryfUm8e2FDCCMRtonB3w ,35.4064389,-80.8637418, NC ,28078,1
gzcfQESTRFOkdxcZPhmljw ,35.41189694,-80.85671951, NC ,28078,1
Us0qEMNpCCecvUwwt6-9OA ,35.4212394,-80.8662756, NC ,28078,1
B9To2QK1qbHKGSMDh6IrjA ,35.415977,-80.857285, NC ,28078,1
ovoONSxYRJzwAX0wq76Exg ,35.4073137,-80.863313, NC ,28078,1
qesPXWJdHlRnB4Zz8iBNeQ ,35.4063342,-80.8598914, NC ,28078,1
YxmxGWEeUkasasJ7oOmP2w ,35.442525,-80.861123, NC ,28078,1
fESWauuPJLXhsQ_j8HNh2A ,35.438982,-80.844064, NC ,28078,1
DgkpcZiL4XFdLrnmA57fSw ,35.417937,-80.857058, NC ,28078,1
X2zVoSi1X-Hgz_95hzvF8w ,35.442525,-80.861123, NC ,28078,1
cdZEXKYNe8FVgnSikPzq4Q ,35.4401926,-80.8646654, NC ,28078,1
NJGGYCkvtW8W9njq9WpMmw ,35.409145,-80.860164, NC ,28078,1
BtLnOz3me9_ZWAjdNk-pYA ,35.408153,-80.863351, NC ,28078,1
1lY8VK0nnu5SA__2ZjyD2g ,35.4463168,-80.864618, NC ,28078,1
YKHCSOBLCHpb5K6GgaabCQ ,35.4421395,-80.8585184, NC ,28078,1
Pk6A3Pqs6_qPLNevdADrDg ,35.44622628,-80.87957074, NC ,28078,1
8WIcKHx7of-pyj2C3CyuIg ,35.406168,-80.864345, NC ,28078,1
kgmVm_ZbJsJpSye27xccvg ,35.4090885,-80.8605753, NC ,28078,1
oJ2tuAoAfk88Tp8OIsskLA ,35.4430504,-80.8721072, NC ,28078,1
VZQPYoK6l_vo5jwYgabJdQ ,35.40582909,-80.86540243, NC ,28078,1
CBNTakWcwKSrLME4UBplhw ,35.411312,-80.860086, NC ,28078,1
dfrYOqM0hxcsOTPIcRDUVg ,35.4367237,-80.8650021, NC ,28078,1
69ZcYX0DheVPP7cfoD2o0w ,35.4176561,-80.8569232, NC ,28078,1
jAhxM5XZqinYz7uFCmrKsA ,35.446468,-80.879703, NC ,28078,1
DsFx5bBS2gedmgJMq5xhNA ,35.4395022,-80.8722016, NC ,28078,1
SFqrRLRhC1o3s7JO-IfBog ,35.41143,-80.846947, NC ,28078,1
wUCgnWN_50MXIS3WiU4_UQ ,35.4400919,-80.8427427, NC ,28078,1
XSY26vVt9qvLh3SAECPzkg ,35.4412934,-80.8672305, NC ,28078,1
sUXft-aDHxWjV7huDKxh9A ,35.4022826,-80.8619015, NC ,28078,1
PwXcBUO_51TVBCmSFVcEdA ,35.458357,-80.853891, NC ,28031,1
hktmKRx0A0do3yv1xhjY_A ,35.4805798,-80.8832042, NC ,28031,1
PMqpno5BcdQAN0vRUzbCNg ,35.442741,-80.882582, NC ,28078,1
Aw3YYxmIbt-LTtjrNWouHA ,35.446135,-80.879821, NC ,28078,1
hlJM3SizTWY7jouTaSOOBA ,35.4440887,-80.893983, NC ,28078,1
ZXQdja1lA8oMbTDuAHcf0A ,35.4434402,-80.87247902, NC ,28078,1
4FNmoUQjonMwrLuxg6n11A ,35.4137761,-80.8566812, NC ,28078,1
61GpnJGtPC7X1gSCkBbnHw ,35.44108872,-80.86533087, NC ,28078,1
uWoctOrWMrL3w7jc8fFhgg ,35.44315975,-80.88359601, NC ,28078,1
cYifmZXDACPCEF-o9YyUIQ ,35.44347892,-80.89518785, NC ,28078,1
9RheOqBgo_hWu6cm5nEt5A ,35.4419607,-80.8569121, NC ,28078,1
PCjAUSfkhh6wdFFwpeflbg ,35.4062675,-80.8643534, NC ,28078,1
Rz6qtZ1T6VqwYnAfQeRjdQ ,35.4293051,-80.8427614, NC ,28078,1
vXsjI5TCu8aWfdq4iZS77g ,35.43707162,-80.86415762, NC ,28078,1
_0Al136HhvLa5eJb5_YssQ ,35.479259,-80.881544, NC ,28031,1
tPCPy93fnVnvdh9ZBi3FoA ,35.438847,-80.872009, NC ,28078,1
lT3kzFxZfZoUeuvB_03KlA ,35.4980348,-80.8492728, NC ,28036,1
MaeMQfGA4xOrJyWIcBTkIQ ,35.40479218,-80.84100875, NC ,28078,1
ddxASRFYINPwPe5F9MqYzQ ,35.430109,-80.842771, NC ,28078,1
ubdX3R4iOIHo6K7HbJ46jA ,35.442525,-80.861123, NC ,28078,1
n-PGRL9LMor_Kek__szdUg ,35.480714,-80.860512, NC ,28031,1
VVdbPZs0M6d_X5XdgyAhig ,35.442525,-80.861123, NC ,28078,1
7rrrJqeVdtpUufziEPLEyw ,35.4406835,-80.8639606, NC ,28078,1
wxnwbRntJin0SzVP_H1nag ,35.443613,-80.85825, NC ,28078,1
JDm9c_Gkm-N01H9K2PdgMw ,35.410428,-80.841862, NC ,28078,1
wbVVlOlq9XcWDFkJRyR_EQ ,35.443893,-80.863847, NC ,28078,1
kP8L81pyO_JDZXMU7kZsVQ ,35.44233471,-80.8572631, NC ,28070,1
qvjEYywVw1ZXxeH454PiRw ,35.44387453,-80.89562917, NC ,28078,1
y3dQBhsBPuskGbYZAgyJXA ,35.44424375,-80.86177404, NC ,28078,1
dRhhM_kK3BwUJ8YndD61_g ,35.4440133,-80.8816011, NC ,28078,1
0pqw878RsDJAANc1HhcuSg ,35.4407386,-80.8675387, NC ,28078,1
K0dw5NpZ_Ow1Dl8oQWsX4w ,35.410676,-80.842166, NC ,28078,1
aTFH5PLUGzVSvs2y7odeXQ ,35.4087705,-80.8610958, NC ,28078,1
fWiwY1bW-BxA-Vzm6lDalA ,35.44384578,-80.87940443, NC ,28078,1
Vz7AFUNDJyTJaldCHJiARg ,35.436714,-80.864979, NC ,28078,1
Jvx8CyM8om6tZvn8PXOWEA ,35.4427959,-80.8856763, NC ,28078,1
n5b2xzOiT2SxJ4d6UTZvBA ,35.482226,-80.880551, NC ,28031,1
2pOE6yvSNjJ7RNV5in_nLg ,35.4845965,-80.8721586, NC ,28031,1
nHlC3qAYveZbU2oQvhQNyA ,35.482226,-80.880551, NC ,28031,1
HfMaW2lj5wd7_7yz-1XK7g ,35.4806152,-80.8603324, NC ,28031,1
#NAME?,35.4857295,-80.8784194, NC ,28031,1
Zf7jXc_KX0-4ALBZOwIldQ ,35.4439996,-80.8720445, NC ,28078,1
mhpeV-UzQL2LT5pQnyjquQ ,35.4409459,-80.882262, NC ,28078,1
wYZDhJBHrswg-WxoJXIOkw ,35.408297,-80.860973, NC ,28078,1
7R6JSHz-7jc9CzhPKdOE4Q ,35.478224,-80.876501, NC ,28031,1
DNcfTdrNZYubUEpqWIOB4g ,35.410694,-80.8428504, NC ,28078,1
0JKOkyQhx53MD6MvzRPz3g ,35.4114425,-80.8535251, NC ,28078,1
dalSqUU-Zs_vQoTrl-CRCw ,35.4469586,-80.8603775, NC ,28078,1
nFjvwsbirK8gJtV2QKqhwA ,35.4465068,-80.8777228, NC ,28078,1
y3LRe-G387Wb8oDKTUD0sQ ,35.409146,-80.861385, NC ,28078,1
3QkQn6cndUvCjs1fZLoNYQ ,35.4463112,-80.8796894, NC ,28078,1
ZVua1ibULOtfp3ZqbvGyWg ,35.478702,-80.85652, NC ,28031,1
jcLOARutU1J0FKOSQO-gZQ ,35.44185314,-80.88251174, NC ,28078,1
144FjoXIVwYaUZ5wXttAIg ,35.405038,-80.853371, NC ,28078,1
3UScLBD2K1jdCqR-FzIRHA ,35.451776,-80.866245, NC ,28031,1
FVUJirPEu65aX1JiQK0t8Q ,35.481625,-80.876029, NC ,28031,1
TJFT7zuE0Izrac7ZC6KiWg ,35.478912,-80.894464, NC ,28031,1
WA9GVDwk_7w1J1DmO5EC6Q ,35.475862,-80.8546099, NC ,28031,1
fL5y72k9zaZw8E5qZwG-8w ,35.487764,-80.858635, NC ,28031,1
fJen2otermRClH3rWuC8sQ ,35.4456557,-80.8790683, NC ,28078,1
_Bt0--KxX5A1uhM0gfIjPQ ,35.442844,-80.866318, NC ,28078,1
pxge_aKULKEb31Vv1q8ocQ ,35.4101789,-80.8550486, NC ,28078,1
9Jk2NZv58bYmoxuuKUD9TQ ,35.4433527,-80.8638527, NC ,28078,1
aaOA7sjQsxSenpCmImDD0Q ,35.4462538,-80.8791588, NC ,28078,1
cfWkhUiMnwaMstTbvAYLUQ ,35.408391,-80.86298, NC ,28078,1
kE7uP-sybELPfvsEZRzwqg ,35.443879,-80.8724469, NC ,28078,1
rXUZNVlpWMV5ORDDSguOEQ ,35.443879,-80.8724469, NC ,28078,1
XxX2LZ2o9p9Wlq7noOcfNg ,35.46443166,-80.89346407, NC ,28031,1
Hx_18hvEGTC3VIBl9h7bBg ,35.488724,-80.87493, NC ,28031,1
i1YW7CyqqmJYEly11UME6w ,35.4417113,-80.8645852, NC ,28078,1
SkdUeI0AjCdSwqEVK7SiNQ ,35.4427959,-80.8856763, NC ,28078,1
BAVVKtwr80gmJt-NkbooFg ,35.4105761,-80.8504775, NC ,28070,1
9tqA5e4YctbjiU6e12otHw ,35.407613,-80.8629294, NC ,28078,1
Zdu9iSJhbWUh69aJRlf4Kw ,35.447789,-80.8654984, NC ,28078,1
ptrEzEv_a0m2653FW5isog ,35.500049,-80.86062, NC ,28036,1
sEvNxG4PKP8zRBTyMq5hxg ,35.392791,-80.877667, NC ,28078,1
YYnarx2u7g8Zx97G4975Kw ,35.445706,-80.87887, NC ,28078,1
kZ8GDBCGZ90T_c_XiSd38Q ,35.4086754,-80.8627649, NC ,28078,1
_-FkDma7ozwx7-sYA3wAvQ ,35.411622,-80.85526, NC ,28078,1
BbzmAYuPo5TyFub1CqkOVg ,35.443791,-80.861709, NC ,28078,1
zjySmTfL9WiMDVgp8-Jp3w ,35.5012273,-80.8609494, NC ,28036,1
SFXBaCPobwLAH2KUlg90uA ,35.410477,-80.860969, NC ,28078,1
aqgXYa9uQE-fHKk9gkKT3Q ,35.409515,-80.864895, NC ,28078,1
7EyyDRt5xUTBbneYT_h9gg ,35.4105223,-80.8435962, NC ,28078,1
yN9cS4vG2e-AgteNWw0wRA ,35.47898934,-80.85709684, NC ,28078,1
Um2H2xUT0eamjN6ivIUAiA ,35.4981037,-80.8491878, NC ,28036,1
dy_bPRWPs637-UK6PHcjVQ ,35.4910855,-80.8576628, NC ,28031,1
hsKMTpQ643yHFpEI9tBmwA ,35.481292,-80.8844, NC ,28031,1
F1CCt2Gl6qpOB73mXi5anA ,35.44013501,-80.8672379, NC ,28078,1
6DrRLqqff8rdhVYPsCbZ0A ,35.3699743,-80.8335097, NC ,28269,1
cQ5MmO5Rbbda13OKpgqsdg ,35.5033108,-80.8631721, NC ,28036,1
W02yfw7ij7XBd_N8TFhE9Q ,35.40960176,-80.86085558, NC ,28078,1
msrrUwLYzL8YFek1IodXKA ,35.48323,-80.87763, NC ,28031,1
yI1YhZNk2VLRSyfE_DPRcg ,35.481845,-80.858137, NC ,28031,1
0UE6Pgn-JeYWg-fhN3NC7g ,35.465378,-80.886352, NC ,28031,1
RaV3iNkcOnMq3PTEvA-LnQ ,35.481292,-80.8844, NC ,28031,1
0r7_CZQ0LRB6PwW7FvZgRQ ,35.4086957,-80.8539554, NC ,28078,1
KgIfWYWFLinCnhPS77Hsmw ,35.4034655,-80.8689288, NC ,28078,1
dt7xsqPJ5MFO_JTakKjq3Q ,35.443366,-80.885407, NC ,28078,1
Z-DEOu-brdPEmzslyGlVkg ,35.443879,-80.8724469, NC ,28078,1
in4lyAIchVxmz2UWkkOMRA ,35.480899,-80.858048, NC ,28031,1
VybpDORV9m61kpuuGAR-mQ ,35.4639804,-80.8709546, NC ,28031,1
cuqbyCcUYENJEENE6vpZ7g ,35.4492384,-80.8899337, NC ,28031,1
S5B9tKJnzoThDK3QORVeiQ ,35.50117671,-80.86102724, NC ,28036,1
2n7A5-zk0-d07MwfdxPazw ,35.4684788,-80.889895, NC ,28031,1
JAvkX_nlc1ffGgqvgBEM2w ,35.4729152,-80.8738156, NC ,28031,1
Mk-oKCSGqTOnv3JBxboUZQ ,35.500121,-80.848541, NC ,28036,1
scLvLqVVIOWZbVT-exGjjg ,35.4948465,-80.8530258, NC ,28036,1
aaesPfmjNmR1NQHeZky5kA ,35.4957282,-80.8529256, NC ,28036,1
ElCy74OhzHmwgpZ1RSDYsg ,35.480714,-80.860512, NC ,28031,1
Q1ScRFgjDpaAzqTJ8CSgpQ ,35.4364511,-80.8475626, NC ,28078,1
CCQPCzMea9Rx_JMHIeTnBA ,35.4440517,-80.8824019, NC ,28078,1
DkS8Fwy5nsbOUlbU9sITLQ ,35.50295725,-80.86296128, NC ,28036,1
_5L5oeqhQpsZt_QqUdA2GA ,35.50253314,-80.86357368, NC ,28036,1
vfjBMFjTrODBaw8q3uQU3A ,35.500876,-80.851247, NC ,28036,1
CPgz4srKkE5u9aoBAOaQsA ,35.5008943,-80.8540364, NC ,28036,1
5hiudGIrmgpHpIKDLVXj6Q ,35.4087857,-80.8627784, NC ,28078,1
Zf0yAML6-MrBlB_uF78Xxg ,35.407082,-80.864037, NC ,28078,1
f1jwPmnvwxfz35ca_ohGGA ,35.40363,-80.862823, NC ,28078,1
3Rcv8GtzWbbWRzInE1NvpA ,35.445836,-80.878416, NC ,28078,1
bM23SYROu60ZrUmJ6CBhHQ ,35.396436,-80.8653, NC ,28078,1
9eKRO6n9hByBYVK0gQLlzw ,35.410251,-80.8477149, NC ,28078,1
1ItxkuMUFVJCNEn8XXPu4A ,35.4440359,-80.871658, NC ,28078,1
XPX1gzLX51Rq6o2NlaqH2w ,35.410666,-80.842703, NC ,28078,1
k8IoJyFy4o4PwkMo_U44BQ ,35.4087857,-80.8627784, NC ,28078,1
DFtVgI6KrS6dcWQXXglCgg ,35.409145,-80.860164, NC ,28078,1
p2VzdhjSjLMO9198mPEVUA ,35.3958187,-80.8513549, NC ,28078,1
73Fv5d63hyRPbboYKRHYAQ ,35.4012581,-80.8532975, NC ,28078,1
L21uPJPeyl2Jo4_CZFbLvA ,35.501694,-80.861008, NC ,28036,1
VTHvQmIJ5HabK5iDXxdllQ ,35.49835133,-80.84897905, NC ,28036,1
WXfDFLKrEegcyx099SZ7-g ,35.432941,-80.8704829, NC ,28078,1
v0KpE1ObRHzckiB_Xjj-rA ,35.4322325,-80.8714612, NC ,28078,1
fHqJ9bJmLA3JvDZFthMv0w ,35.4435056,-80.88653635, NC ,28078,1
bZ0HY9fLYrk096mRDBLZyg ,35.4083653,-80.8629741, NC ,28078,1
nyas2dfdi599-Ej_uggd9g ,35.407291,-80.86335, NC ,28078,1
V4ZxTceyiYScX8tFujtLXg ,35.404636,-80.8645219, NC ,28078,1
yPmNMXceBd3Q9vA_q0ZnXw ,35.5047975,-80.8687389, NC ,28036,1
rDoT-MgxGRiYqCmi0bG10g ,35.408287,-80.855025, NC ,28078,1
j7qVXPRJRTJ-hXyRzrjP6g ,35.4810413,-80.8850864, NC ,28031,1
d4cVzvdPo_gWMKf04B9M3Q ,35.40974818,-80.85336461, NC ,28070,1
CiCdL0KvKQWci9IBkYppig ,35.4455686,-80.877703, NC ,28078,1
az0UZCywoMv4M28dMjX4PA ,35.440868,-80.872885, NC ,28078,1
oM7ldbWdBD80cWXLKXciSQ ,35.443893,-80.863847, NC ,28078,1
_y-5z5oOzqcoy3FjjHFWUg ,35.4079651,-80.8625689, NC ,28078,1
7IOjQud0aybhbBFiYqvHXg ,35.4436944,-80.8663761, NC ,28078,1
0MPlj4gGjz3cBgu9Va6kgA ,35.445806,-80.862436, NC ,28078,1
ZsP6yF5QprRJAINRvcDntA ,35.498834,-80.848915, NC ,28036,1
JHeUzK5sd5Uyg7D9lyDT5g ,35.412465,-80.85455399, NC ,28078,1
3zBvcidKqHe5ug7Za4MvNw ,35.4848645,-80.8788311, NC ,27278,1
1-Sopa7l5bzhuuy1PVuIrw ,35.411256,-80.850796, NC ,28078,1
fzXOuIwKyIh92m2zB7TJ1w ,35.447409,-80.891425, NC ,28031,1
Z69RXJ2o2pNb6aF8ZKx1WA ,35.50245682,-80.86147216, NC ,28036,1
jR_p2I8h6w5lpf6GWk9Dzg ,35.43660607,-80.8706376, NC ,28078,1
OSivreL0rRjEr529ku-9RQ ,35.4105761,-80.8504775, NC ,28070,1
yyYpTY4dhfnX_-4UJEWUcg ,35.4433527,-80.8638527, NC ,28078,1
mfcFWwG2z0kTFeLNq2mrdQ ,35.4883556,-80.8753657, NC ,28031,1
wCmGaylb3LwS1ikJbTKHag ,35.4427959,-80.8856763, NC ,28078,1
Fc-CATJZ0rD2pVfcGdPL6Q ,35.408485,-80.864327, NC ,28078,1
yn4Cwv98Mf8nu1Q2uriTtw ,35.483173,-80.863496, NC ,28031,1
2mwE9-ppilltqCMneXZI7w ,35.49854279,-80.84877777, NC ,28036,1
L8ILfdokGZYI72ah9Vfz8w ,35.5007816,-80.8503734, NC ,28036,1
DIrxaF627Na2e6vYNCn6yQ ,35.4993031,-80.8486846, NC ,28036,1
IBhkoUMQWcN7O69Xdy807w ,35.441455,-80.866159, NC ,28078,1
8oFOJL4tEGp48LOw07B4yg ,35.4105761,-80.8504775, NC ,28070,1
mEOGtJM_Rqfc21ImwkAY5A ,35.410428,-80.841862, NC ,28078,1
z3d9F7YuS3M6VhIwXMruPA ,35.409515,-80.864895, NC ,28078,1
oAkefjDdN0BHq-bqPUVjqw ,35.3730996,-80.8414254, NC ,28078,1
7oidzgpTuentm7S3F2UFTg ,35.408729,-80.86296, NC ,28078,1
GwRy6U_vkA_2-refL8h-Mw ,35.4857295,-80.8784194, NC ,28031,1
JKYcSHHR3ZZKOHB31pWKmA ,35.446719,-80.889693, NC ,28078,1
JR_nTyIKx8Zf6rOuV0TO7w ,35.4982056,-80.8485363, NC ,28036,1
JygJa_-IIaZj3iZBpYE-sA ,35.44449225,-80.88043168, NC ,28078,1
M252j3tHf6dbTnYKcjLvTQ ,35.4084969,-80.8632906, NC ,28078,1
1nntUMCGRPvqr2le42HUIw ,35.4720602,-80.8744193, NC ,28031,1
9ogNVbTPvJd3TfLDGOrjRw ,35.4981037,-80.8491878, NC ,28036,1
sNm4uWZa5uHse3t6DuHVAQ ,35.4993558,-80.8487663, NC ,28036,1
Z_mJYg3vi8cPZHa1J4BALw ,35.50091911,-80.84801304, NC ,28036,1
at63ej-ri33Vqx4333Rd3Q ,35.44542808,-80.87968339, NC ,28078,1
dnODlDlM5-wbb_D9ux6dIQ ,35.477713,-80.87763, NC ,28031,1
fVptdJEDBEhnraUZ5r_x6w ,35.410694,-80.8428504, NC ,28078,1
NT8J1UPOnMF4VSty3KaUkQ ,35.4414609,-80.862391, NC ,28078,1
AQxjW8_mI00VraTCarE5jg ,35.5057959,-80.868226, NC ,28036,1
_imE8x3P7GqTvbacWLua5w ,35.4856057,-80.8860871, NC ,28031,1
7AvFJTHAnK5jfI0OCpGxog ,35.467398,-80.87127, NC ,28031,1
Hw79j7KRRfj9NfvYoyrtBw ,35.4113015,-80.8536611, NC ,28078,1
maUPmbSaJ6p34Use_CTlDg ,35.4130519,-80.8552351, NC ,28078,1
#NAME?,35.480811,-80.883509, NC ,28031,1
GN-GGk7jwh6DF1BNBS_VIg ,35.4268349,-80.913817, NC ,28078,1
Hz6TM_ktFoFERoWetwhaAA ,35.44291717,-80.85738681, NC ,28078,1
6Ef2Ovnj-DLsXzUQyG2b7w ,35.409006,-80.842823, NC ,28078,1
LAKs5UatFvOhlaF4sZ1obA ,35.408297,-80.860973, NC ,28078,1
FNTGX1JlzCjmOMIu-RXuZA ,35.4437385,-80.8787245, NC ,28078,1
Cm7PADnhAzW5R2fQPuelEQ ,35.41404,-80.85258, NC ,28078,1
uXL8QlgjVTGTmBUIn-lKLQ ,35.4427415,-80.882584, NC ,28078,1
CPle_YDEviCFMNAc9jFDGA ,35.4993031,-80.8486846, NC ,28036,1
42TGx8KatGNPCi7rwOzazg ,35.4059961,-80.8650745, NC ,28078,1
sDhOeNki2qY5l4WFuZs_Zw ,35.4133017,-80.8338346, NC ,28078,1
7hkHJ2LyA0F1wC8as4euEg ,35.4092822,-80.8634877, NC ,28078,1
Ia-1IUh00e_5ie90ju-hpw ,35.501781,-80.84956, NC ,28036,1
DikTuwv3_iN5Sy9uhpa8Jg ,35.44436,-80.879886, NC ,28078,1
LnVIdyNYiRFNZjHEc5GZ8g ,35.4091695,-80.8614429, NC ,28078,1
m2sz_FjhivpvE5wn10RqcQ ,35.4868032,-80.8600736, NC ,28031,1
n5cOOgEe-Oik76YYhc302g ,35.4842614,-80.8788418, NC ,28031,1
FxZ3NGLba_dAa4DxwsRATg ,35.4694394,-80.8902305, NC ,28031,1
7hsi2ob7wOORBj5Pa2199Q ,35.4399369,-80.8708597, NC ,28078,1
tE7Xc8WzB5M422ud2aCB4g ,35.44013764,-80.86597375, NC ,28078,1
9gSpHnnTZSKy2SOQxuGkEQ ,35.44317737,-80.87287456, NC ,28078,1
ZWFwUOPFy9QrgAALhz_V1w ,35.409868,-80.861442, NC ,28078,1
HyW8DBMowtmI6ZK4cr2ICA ,35.499705,-80.848552, NC ,28036,1
JsRt9LPgv-7guVcY4u6OQA ,35.4437229,-80.8645502, NC ,28078,1
NI3yMoh9SB9bd4Iuax_phw ,35.400625,-80.8520552, NC ,28078,1
XvitUXgfiol3JHL43ExT8g ,35.443109,-80.860149, NC ,28078,1
e_r0Y1KSidI5IxekJHHuvg ,35.4064389,-80.8637418, NC ,28078,1
aDjK80_SoUddfejll10u1A ,35.4089686,-80.8553554, NC ,28078,1
72GC_dnBW0ivpyIoyLbpOg ,35.3977685,-80.8518949, NC ,28078,1
uBazj2AvkLCMQrh4O1zeJg ,35.4432235,-80.8836311, NC ,28078,1
KQVoSteXJ1zgcSIm_kEfRg ,35.415033,-80.854693, NC ,28078,1
bhoDi23-bXNYLIYkb6H3Og ,35.4061542,-80.8624498, NC ,28078,1
H9QvGwjFPnUULD0y8i7FkQ ,35.488581,-80.874231, NC ,28031,1
4l33jgw8yqaedY06wR3dXA ,35.40779,-80.865382, NC ,28078,1
wmcjLr4aiROtg9EvDrVrlg ,35.40604182,-80.86468903, NC ,28078,1
svlXCnKihlQrgtczTk4SLQ ,35.4842614,-80.8788418, NC ,28031,1
gWFFemJUTJBk42Oj_D97vQ ,35.444504,-80.882073, NC ,28078,1
wLNVOhhrhMksyzR6QhlhxA ,35.444934,-80.878493, NC ,28078,1
m6U5Hbi416Swi9QGQOvHug ,35.4445986,-80.8805075, NC ,28078,1
pKlqfHf3PaiCuBR4n3P3kQ ,35.4069974,-80.8644103, NC ,28078,1
2INywT8Bxcb-El-6x3IAyA ,35.44311964,-80.86408077, NC ,28078,1
N-jRXGtQjEqQ0seqgqf8Ug ,35.4316549,-80.8726089, NC ,28078,1
VB5Zn8bJzjl1Q24r12xHqg ,35.3687837,-80.83124555, NC ,28269,1
aK2nwA5u7-WXbCoh2zH1bQ ,35.4428015,-80.8670495, NC ,28078,1
p_3O7VkUNd3ZG6Y4Pdw_eA ,35.40917074,-80.8614061, NC ,28078,1
czcdbaXrPubn8bJRxt_fUA ,35.442741,-80.882582, NC ,28078,1
